,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
665,iOS开发工程师,企,16-32万,上海-浦东新区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,湘财证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/1911351026.shtml,上海,16,32,24.0
666,iOS资深工程师-北京,企,30-60万,北京-朝阳区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,小红书,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911112072.shtml,北京,30,60,45.0
667,ios工程师,企,14-19万,北京-朝阳区,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月19日,音悦畅想网络科技(北京)有限公司,娱乐/休闲/体育,100-499人,https://www.liepin.com/job/1911286993.shtml,北京,14,19,16.5
668,iOS工程师（中、高级）,企,14-24万,广州-天河区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,广州壹乾壹坤投资管理有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199167365.shtml,广州,14,24,19.0
669,IOS开发工程师（2018届校招）,企,10-12万,长沙-岳麓区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,爱数软件,计算机软件,500-999人,https://www.liepin.com/job/199932672.shtml,长沙,10,12,11.0
670,iOS工程师,企,18-30万,北京,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,暴风集团,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911300357.shtml,北京,18,30,24.0
671,IOS开发工程师,企,面议,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,平安医疗健康管理股份有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911201022.shtml,上海,面议,面议,面议
672,IOS高级开发工程师,企,26-39万,北京,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,当当网,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/198726754.shtml,北京,26,39,32.5
673,iOS开发工程师,企,12-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,北京三百六十行互联科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911316300.shtml,北京,12,24,18.0
674,高级ios开发工程师,企,22-36万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,北京招彩旺旺信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911301416.shtml,北京,22,36,29.0
675,iOS资深研发工程师,企,30-36万,北京-东城区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月19日,北京琳云信息科技有限责任公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910495349.shtml,北京,30,36,33.0
676,IOS开发工程师,企,11-18万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,启创卓越,IT服务/系统集成,100-499人,https://www.liepin.com/job/1911275678.shtml,北京,11,18,14.5
677,IOS开发工程师,企,10-18万,上海,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,雷尼威尔,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911002095.shtml,上海,10,18,14.0
678,IOS高级工程师（移动业务）,企,24-36万,北京,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月19日,汽车之家,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910933544.shtml,北京,24,36,30.0
679,IOS 开发工程师,企,12-24万,上海-浦东新区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,ifuwo,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196066874.shtml,上海,12,24,18.0
680,渠道经理（iOS）,企,10-20万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,北京万物小草智能科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199096452.shtml,北京,10,20,15.0
681,高级ios开发工程师,企,面议,成都,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,华西证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/1910235592.shtml,成都,面议,面议,面议
682,ios开发工程师,企,12-17万,杭州-江干区,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,杭州嘉舟科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911328076.shtml,杭州,12,17,14.5
683,iOS开发工程师-dsj17064,企,面议,青岛,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,红领集团,服装服饰/纺织/皮革,5000-10000人,https://www.liepin.com/job/1910635349.shtml,青岛,面议,面议,面议
684,iOS高级开发工程师,企,21-35万,上海-徐汇区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,爱奇艺,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910434916.shtml,上海,21,35,28.0
685,搜狐媒体-汽车总部-iOS开发工程师,企,18-30万,北京,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月19日,搜狐新媒体,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910721006.shtml,北京,18,30,24.0
686,ios开发工程师,企,面议,南京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,咪咕互动娱乐有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911120979.shtml,南京,面议,面议,面议
687,高级iOS开发工程师,企,18-24万,苏州-高新区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,金诚集团,基金/证券/期货/投资,1000-2000人,https://www.liepin.com/job/1910800024.shtml,苏州,18,24,21.0
688,iOS开发工程师-福州,企,10-19万,福州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,厦门至恒融兴信息技术有限公司,计算机软件,500-999人,https://www.liepin.com/job/1910104762.shtml,福州,10,19,14.5
689,IOS 移动安全开发工程师,企,15-30万,北京-海淀区,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月19日,梆梆金服(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910895097.shtml,北京,15,30,22.5
690,iOS 资深开发工程师(J171214005),企,35-65万,北京-海淀区,本科及以上,3年工作经验,未知,2017年12月19日,滴滴出行,互联网/移动互联网/电子商务,5000-10000人,https://www.liepin.com/job/1911401646.shtml,北京,35,65,50.0
691,ios开发工程师,企,10-12万,南京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,北斗航天卫星导航科技有限公司,IT服务/系统集成,南京市中山北路26号新晨国际大厦13层,https://www.liepin.com/job/1911401791.shtml,南京,10,12,11.0
692,ios工程师,企,18-24万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,上海携情网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911400016.shtml,上海,18,24,21.0
693,iOS开发工程师,企,8-12万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,苏州普恩特信息技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910871386.shtml,苏州,8,12,10.0
694,ios高级工程师,企,面议,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,探探科技(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911397784.shtml,北京,面议,面议,面议
695,iOS开发工程师,企,6-10万,广州-天河区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,诗悦,网络游戏,100-499人,https://www.liepin.com/job/1910224574.shtml,广州,6,10,8.0
696,ios开发工程师,企,7-12万,广州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,诗悦,网络游戏,100-499人,https://www.liepin.com/job/1911180182.shtml,广州,7,12,9.5
697,聚划算-资深iOS/Android专家,企,面议,杭州,本科及以上,3年工作经验,未知,2017年12月19日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911383326.shtml,杭州,面议,面议,面议
698,Ios安全开发工程师,企,面议,北京,统招本科,4年工作经验,投递后：1个工作日内反馈,2017年12月19日,京东,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910777015.shtml,北京,面议,面议,面议
699,iOS应用开发工程师,企,23-38万,南京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,天数科技,计算机软件,50-99人,https://www.liepin.com/job/1911321838.shtml,南京,23,38,30.5
700,ios程序员,企,12-17万,杭州-江干区,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,杭州嘉舟科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911313981.shtml,杭州,12,17,14.5
701,ios开发工程师,企,23-45万,杭州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,浙江点我达,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911299720.shtml,杭州,23,45,34.0
702,ios高级开发工程师,企,12-20万,深圳,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,海云天,计算机软件,500-999人,https://www.liepin.com/job/1911167987.shtml,深圳,12,20,16.0
703,IOS软件开发-上海/北京(要有React Native),企,18-36万,上海,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,贤库企业管理咨询,专业服务(咨询/财会/法律/翻译等),50-99人,https://www.liepin.com/job/1911129122.shtml,上海,18,36,27.0
704,IOS Leader,企,36-48万,上海,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,平纳科,外包服务,50-99人,https://www.liepin.com/job/1911126187.shtml,上海,36,48,42.0
705,高级iOS高级开发工程师,企,16-30万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,碳云智能科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910132071.shtml,深圳,16,30,23.0
706,iOS开发工程师/有开发基础即可,企,7-10万,南京-浦口区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,江苏普非信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911097126.shtml,南京,7,10,8.5
707,ios开发工程师,企,12-18万,广州-天河区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,广州新创科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911064387.shtml,广州,12,18,15.0
708,高级IOS开发工程师,企,面议,上海-嘉定区,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,上汽乘用车,汽车/摩托车,10000人以上,https://www.liepin.com/job/1911057959.shtml,上海,面议,面议,面议
709,蚂蚁金服-蚂蚁全局架构部iOS开发专家,企,面议,杭州,本科及以上,4年工作经验,未知,2017年12月19日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911027599.shtml,杭州,面议,面议,面议
710,高级IOS开发工程师,企,21-42万,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月19日,新浪,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911018960.shtml,北京,21,42,31.5
711,IOS开发经理,企,面议,北京,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,当当网,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910983287.shtml,北京,面议,面议,面议
712,资深iOS研发工程师,企,面议,杭州,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月19日,贝购,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910966654.shtml,杭州,面议,面议,面议
713,ios开发工程师,企,10-12万,南京-浦口区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,江苏普非信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198945531.shtml,南京,10,12,11.0
714,ios开发工程师,企,14-22万,南京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月19日,江苏辉源供应链管理有限公司,交通/物流/运输,100-499人,https://www.liepin.com/job/1910888429.shtml,南京,14,22,18.0
715,高级ios工程师,企,24-60万,北京-朝阳区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910636736.shtml,北京,24,60,42.0
716,IOS开发工程师,企,11-17万,杭州-滨江区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,锦浪新能源,新能源,100-499人,https://www.liepin.com/job/1910810454.shtml,杭州,11,17,14.0
717,iOS开发工程师,企,10-29万,上海,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月19日,应微智能科技(上海)有限公司,计算机硬件/网络设备,1-49人,https://www.liepin.com/job/199436749.shtml,上海,10,29,19.5
718,高级iOS开发工程师,企,18-30万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,三芒世纪,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910523535.shtml,北京,18,30,24.0
719,iOS逆向工程师,企,18-36万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,航旅在线(北京)科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197828994.shtml,北京,18,36,27.0
720,搜狗地图-iOS高级开发工程师-北京-02729,企,24-42万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,搜狗,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199997046.shtml,北京,24,42,33.0
721,搜狗AI云-高级iOS开发工程师-北京-02718,企,24-42万,北京,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月19日,搜狗,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199916840.shtml,北京,24,42,33.0
722,iOS工程师,企,7-10万,重庆-渝北区,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,重庆国翰能源发展有限公司,新能源,1-49人,https://www.liepin.com/job/199896583.shtml,重庆,7,10,8.5
723,高级IOS研发工程师,企,8-17万,武汉,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,迈异信息,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196829868.shtml,武汉,8,17,12.5
724,客户端（iOS/Android）技术专家,企,面议,广州,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,广州尚宸,专业服务(咨询/财会/法律/翻译等),50-99人,https://www.liepin.com/job/199586695.shtml,广州,面议,面议,面议
725,IOS 视频SDK开发工程师,企,面议,广州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,欢聚时代,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199441375.shtml,广州,面议,面议,面议
726,ios高级工程师,企,30-60万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,贝壳金控控股集团有限公司,信托/担保/拍卖/典当,500-999人,https://www.liepin.com/job/199370211.shtml,北京,30,60,45.0
727,iOS高级开发工程师,企,24-30万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,北京万物小草智能科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197169213.shtml,北京,24,30,27.0
728,iOS开发工程师,企,面议,杭州,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,马云公益基金,政府/公共事业/非营利机构,1-49人,https://www.liepin.com/job/198885259.shtml,杭州,面议,面议,面议
729,ios开发工程师,企,14-30万,上海-黄浦区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,中民新光有限公司,新能源,500-999人,https://www.liepin.com/job/1911421221.shtml,上海,14,30,22.0
730,IOS开发工程师,企,21-35万,北京-朝阳区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,安璞信息,广告/公关/市场推广/会展,100-499人,https://www.liepin.com/job/199814745.shtml,北京,21,35,28.0
731,ios程序员,企,11-12万,广州-白云区,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,广州白云区铭赫电子商务有限公司,通信(设备/运营/增值),50-99人,https://www.liepin.com/job/1910537421.shtml,广州,11,12,11.5
732,高级IOS开发工程师,企,20-26万,上海,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,到喜啦,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196229978.shtml,上海,20,26,23.0
733,ios开发工程师,企,面议,上海-浦东新区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,上海期货信息技术有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/199450782.shtml,上海,面议,面议,面议
734,ios工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,新时代证券,基金/证券/期货/投资,1000-2000人,https://www.liepin.com/job/1910409384.shtml,北京,面议,面议,面议
735,iOS开发工程师（北京）,企,24-48万,北京-朝阳区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,大疆创新,通信(设备/运营/增值),2000-5000人,https://www.liepin.com/job/1911418154.shtml,北京,24,48,36.0
736,资深iOS开发工程师,企,36-54万,上海-浦东新区,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年12月20日,连尚(北京)网络科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910923922.shtml,上海,36,54,45.0
737,iOS开发工程师,企,28-42万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,小米,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910831513.shtml,北京,28,42,35.0
738,高级ios开发,企,24-42万,北京,统招本科,5年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京东方优播网络科技有限公司,教育/培训/学术/科研/院校,100-499人,https://www.liepin.com/job/1910823049.shtml,北京,24,42,33.0
739,IOS开发工程师,企,18-30万,深圳-南山区,大专及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,深圳跨港通国际贸易有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911029749.shtml,深圳,18,30,24.0
740,iOS研发工程师,企,18-36万,北京,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京小度信息科技有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910508048.shtml,北京,18,36,27.0
741,IOS开发工程师,企,14-28万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,常客北京,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910622205.shtml,北京,14,28,21.0
742,iOS高级研发工程师,企,24-48万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京小度信息科技有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910508073.shtml,北京,24,48,36.0
743,IOS开发工程师J10687,企,面议,上海,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,陆金所,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910340376.shtml,上海,面议,面议,面议
744,IOS高级开发工程师,企,16-20万,广州,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,汇智通信,通信(设备/运营/增值),1000-2000人,https://www.liepin.com/job/197252967.shtml,广州,16,20,18.0
745,IOS高级开发工程师,企,13-26万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,会找房(北京)网络技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197750963.shtml,北京,13,26,19.5
746,ios主管/ios组长,企,24-34万,上海,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,优兑网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197426201.shtml,上海,24,34,29.0
747,阿里游戏-资深iOS开发工程师,企,面议,广州,本科及以上,3年工作经验,未知,2017年12月20日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910994624.shtml,广州,面议,面议,面议
748,高级iOS开发工程师,企,24-35万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,36氪,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910645670.shtml,北京,24,35,29.5
749,(高级)IOS开发工程师,企,22-29万,北京-朝阳区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,上海厚宗信息科技有限公司,计算机软件,1-49人,https://www.liepin.com/job/1911421239.shtml,北京,22,29,25.5
750,IOS开发工程师(赴Honeywell),企,12-24万,上海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1911396069.shtml,上海,12,24,18.0
751,IOS工程师,企,6-12万,珠海,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,珠海云游道科技有限责任公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911283722.shtml,珠海,6,12,9.0
752,移动端SDK测试工程师  （Android/iOS）,企,14-28万,成都-高新区,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,瑞数,计算机软件,100-499人,https://www.liepin.com/job/198187506.shtml,成都,14,28,21.0
753,ios开发工程师,企,12-18万,北京,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,云校,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910281440.shtml,北京,12,18,15.0
754,iOS开发工程师,企,18-24万,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,杭州创匠信息科技有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910272499.shtml,杭州,18,24,21.0
755,ios 开发工程师,企,12-18万,北京,学历不限,1年工作经验,投递后：2个工作日内反馈,2017年12月20日,冰狮科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197314569.shtml,北京,12,18,15.0
756,高级IOS开发工程师（上海）,企,18-30万,上海-普陀区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月18日,红圈营销,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911389740.shtml,上海,18,30,24.0
757,IOS播放器开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月18日,北京红云融通技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911388511.shtml,北京,面议,面议,面议
758,ios开发工程师,企,12-22万,广州-天河区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月18日,广州盈通电子科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911387916.shtml,广州,12,22,17.0
759,IOS开发工程师-安全,企,36-48万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月18日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911384869.shtml,北京,36,48,42.0
760,IOS开发工程师（优特物联）,企,12-18万,珠海,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月18日,优特科技珠海,计算机软件,1000-2000人,https://www.liepin.com/job/1911316053.shtml,珠海,12,18,15.0
761,ios工程师,企,17-34万,福建省,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,亿联网络,通信(设备/运营/增值),100-499人,https://www.liepin.com/job/1911040230.shtml,福建省,17,34,25.5
762,IOS流媒体播放器工程师,企,面议,北京,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月18日,北京红云融通技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911294620.shtml,北京,面议,面议,面议
763,IOS开发工程师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,神州数码医疗科技股份有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910977756.shtml,北京,12,18,15.0
764,培优总部-iOS工程师,企,14-24万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月18日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1910811606.shtml,北京,14,24,19.0
765,iOS游戏SDK工程师,企,10-18万,广东省,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月18日,麦驰,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910736316.shtml,广东省,10,18,14.0
766,IOS工程师,企,25-42万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月22日,竞技世界,网络游戏,1000-2000人,https://www.liepin.com/job/1910454354.shtml,北京,25,42,33.5
767,高级IOS工程师,企,24-30万,北京-朝阳区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月18日,天下君和(北京)信息技术有限公司,外包服务,50-99人,https://www.liepin.com/job/199867020.shtml,北京,24,30,27.0
768,移动前端开发工程师（IOS/Android）,企,面议,珠海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月18日,优特科技珠海,计算机软件,1000-2000人,https://www.liepin.com/job/199094076.shtml,珠海,面议,面议,面议
769,ios工程师,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,京东,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911389077.shtml,北京,面议,面议,面议
770,IOS高级研发工程师,企,12-12万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月18日,供销电子,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196283532.shtml,北京,12,12,12.0
771,ios开发工程师,企,24-40万,上海-长宁区,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月18日,再惠(上海)网络科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911078763.shtml,上海,24,40,32.0
772,ios开发工程师_DB,企,面议,上海,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,上海班凯信息技术服务有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911130081.shtml,上海,面议,面议,面议
773,ios研发工程师,企,面议,北京-朝阳区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月18日,北京收发室科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910493858.shtml,北京,面议,面议,面议
774,IOS客户端开发,企,10-18万,上海,统招本科,1年工作经验,投递后：2个工作日内反馈,2017年12月18日,弗徕威智能机器人,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910314119.shtml,上海,10,18,14.0
775,IOS高级开发工程师,企,13-20万,广州-越秀区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月18日,广州美人信息技术有限公司上海分公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198753302.shtml,广州,13,20,16.5
776,IOS开发工程师,企,面议,上海-长宁区,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月18日,京东,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911030202.shtml,上海,面议,面议,面议
777,高级ios开发工程师,企,18-24万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,本来生活,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910117321.shtml,上海,18,24,21.0
778,高级iOS开发工程师,企,39-65万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月18日,粉笔未来科技,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911285150.shtml,北京,39,65,52.0
779,IOS高级IM工程师,企,18-24万,上海,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年12月18日,上海爱绔存信息技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910992286.shtml,上海,18,24,21.0
780,ios开发工程师,企,20-33万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,本来生活,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199517651.shtml,上海,20,33,26.5
781,iOS开发工程师-家长帮-北京,企,18-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月18日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1911202695.shtml,北京,18,24,21.0
